,Fraction of Outliers (Mean),Fraction of Outliers (Median),Fraction of Outliers (Std Dev),Fraction of Outliers IQR,Fraction of Outliers percent outliers,GCOR,Participant,Quality (Mean),Quality (Median),Quality (Std Dev),Quality IQR,Quality percent outliers,RMSD (Mean),RMSD (Median),RMSD (Std Dev),RMSD IQR,RMSD percent outliers,Series,Session,Site,Std. DVARS (Mean),Std. DVARS (Median),Std. DVARS (Std Dev),Std. DVARS percent outliers,Std. DVARs IQR,aux_file,bitpix,data_type,db_name,descrip,extensions,intent_name,pix_dimx,pix_dimy,pix_dimz,qform_code,qoffset_x,qoffset_y,qoffset_z,quatern_b,quatern_c,quatern_d,scl_inter,scl_slope,sform_code,slice_code,slice_duration,slice_end,slice_start,srow_x,srow_y,srow_z,toffset,tr
1021,0.0047964167,0.00086,0.0088497841,0.002855,0.1666666667,0.0161829329,51302,0.0402593275,0.03916795,0.002975895,0.002449925,0.1333333333,0.1266959813,0.0798368956,0.1669793075,0.1179778018,0.0583333333,rest_1,session_1,UCLA_2,1.1748390568,1.0367062673,0.5505129838,0.1008403361,0.3454364759,,16,,,,1,,3,3,4,1,91.062461853,-83.0364074707,-28.4317378998,0,1,0,,,1,0,0,33,0,[ -2.99999976  -0.          -0.          91.06246185],[ -0.           2.99999976  -0.         -83.03640747],[  0.           0.           3.99999976 -28.4317379 ],0,3
1022,0.0025594167,0.00216,0.0014286108,0.0013875,0.0416666667,0.0214399229,51303,0.034735495,0.0346263,0.0010921639,0.001529875,0,0.0286843214,0.0244769504,0.0229399347,0.0160277046,0.0416666667,rest_1,session_1,UCLA_2,1.2273049654,1.2295225264,0.0755124082,0.025210084,0.099446373,,16,,,,1,,3,3,4,1,100.382568359,-42.7461433411,-69.2521209717,0,1,0,,,1,0,0,33,0,[  -3.           -0.           -0.          100.38256836],[ -0.           3.          -0.         -42.74614334],[  0.           0.           3.99999976 -69.25212097],0,3
1023,0.0209803333,0.009255,0.0273092779,0.0374975,0.0166666667,0.0586237364,51304,0.0390995008,0.03611495,0.0091439221,0.017532825,0,0.2299722213,0.0990433164,0.3187083864,0.1882418063,0.1333333333,rest_1,session_1,UCLA_2,0.8915669811,0.5657238967,0.7187630845,0.1596638655,0.3433423848,,16,,,,1,,3,3,4,1,83.926940918,-54.9773025513,-86.2425003052,0,1,0,,,1,0,0,33,0,[ -2.99999976  -0.          -0.          83.92694092],[ -0.           3.          -0.         -54.97730255],[  0.           0.           3.99999976 -86.24250031],0,3
1024,0.003009,0.00088,0.0043187559,0.000705,0.225,0.0103936321,51305,0.0361681292,0.03577635,0.0011553456,0.00107295,0.1416666667,0.0673727988,0.0591846403,0.0373477539,0.0337455606,0.025,rest_1,session_1,UCLA_2,1.1757879653,1.1683065574,0.1562724167,0,0.2479127763,,16,,,,1,,3,3,4,1,88.0817489624,-28.7174110413,-93.7145614624,0,1,0,,,1,0,0,33,0,[ -2.99999976  -0.          -0.          88.08174896],[ -0.           3.          -0.         -28.71741104],[  0.           0.           3.99999976 -93.71456146],0,3
1025,0.0029694167,0.00105,0.0044677487,0.00203,0.1416666667,0.0113700494,51306,0.0385117667,0.0378465,0.0018659669,0.00275885,0.0083333333,0.1142909551,0.0954975696,0.0731544732,0.0830671864,0.0333333333,rest_1,session_1,UCLA_2,1.1472759952,1.103979447,0.1916628621,0.0504201681,0.1912020209,,16,,,,1,,3,3,4,1,106.435852051,-65.8659286499,-51.9869651794,0,1,0,,,1,0,0,33,0,[  -3.           -0.           -0.          106.43585205],[ -0.           3.00000024  -0.         -65.86592865],[  0.           0.           4.         -51.98696518],0,3
1026,0.0056769167,0.002205,0.0164146947,0.0028125,0.1416666667,0.0651779266,51307,0.0354416175,0.0347743,0.0027065843,0.002007275,0.0416666667,0.1017919248,0.0492784353,0.1648491364,0.1130606655,0.05,rest_1,session_1,UCLA_2,1.182467641,1.0044731019,0.6964629854,0.1176470588,0.3072497121,,16,,,,1,,3,3,4,1,100.382568359,-77.5402145386,-69.9811630249,0,1,0,,,1,0,0,33,0,[  -3.           -0.           -0.          100.38256836],[ -0.           3.          -0.         -77.54021454],[  0.           0.           4.         -69.98116302],0,3
1027,0.0016591667,0.00111,0.0020111819,0.0004925,0.1416666667,0.0395709559,51308,0.024492295,0.0243629,0.0005162312,0.000443125,0.0666666667,0.0327895138,0.0278967981,0.024918116,0.0211884806,0.0416666667,rest_1,session_1,UCLA_2,1.2444727647,1.2351268797,0.1938002835,0.0084033613,0.2248862135,,16,,,,1,,3,3,4,1,100.382568359,-64.6201400757,-80.4969482422,0,1,0,,,1,0,0,33,0,[  -3.           -0.           -0.          100.38256836],[ -0.           3.00000024  -0.         -64.62014008],[  0.           0.           4.         -80.49694824],0,3
1028,0.0026458333,0.001205,0.0047700728,0.0012,0.15,0.0540538972,51309,0.03032845,0.0300458,0.0018133913,0.002231525,0.0333333333,0.1189001789,0.0746010701,0.1211203909,0.0910076008,0.0916666667,rest_1,session_1,UCLA_2,1.1115940295,0.9979936926,0.4177199665,0.1008403361,0.3001315968,,16,,,,1,,3,3,4,1,98.5665893555,-71.3800506592,-101.766334534,0,1,0,,,1,0,0,33,0,[ -3.          -0.          -0.          98.56658936],[ -0.           3.          -0.         -71.38005066],[   0.            0.            4.         -101.76633453],0,3
1029,0.0125949167,0.00178,0.0219597191,0.0145675,0.1166666667,0.0140426985,51310,0.0463433875,0.04501885,0.0056614773,0.007350075,0.0416666667,0.1207972716,0.0482827576,0.2179291283,0.0629652493,0.1416666667,rest_1,session_1,UCLA_2,1.0262680818,0.8433628988,0.6126740724,0.1848739496,0.1092155953,,16,,,,1,,3,3,4,1,98.5665893555,-53.6147651672,-64.5976104736,0,1,0,,,1,0,0,33,0,[ -3.          -0.          -0.          98.56658936],[ -0.           3.          -0.         -53.61476517],[  0.           0.           4.         -64.59761047],0,3
1030,0.0012253333,0.00096,0.0007028548,0.0005125,0.1,0.0336720807,51311,0.0322323567,0.03215685,0.0005442745,0.000608275,0.0333333333,0.0341753356,0.0293549006,0.0171611047,0.0201029569,0.0416666667,rest_1,session_1,UCLA_2,1.1639575171,1.1732082459,0.167133292,0,0.2573446751,,16,,,,1,,3,3,4,1,96.7549362183,-64.1648025513,-86.1778182983,0,1,0,,,1,0,0,33,0,[ -3.          -0.          -0.          96.75493622],[ -0.           3.00000024  -0.         -64.16480255],[  0.          0.          4.        -86.1778183],0,3
1031,0.0027308333,0.000755,0.0057549212,0.001245,0.1416666667,0.0101734046,51312,0.0077348643,0.00757638,0.0011947919,0.0014230025,0.0416666667,0.1175118483,0.0728158943,0.1290203962,0.0760474933,0.125,rest_1,session_1,UCLA_2,1.2156410254,1.1398992502,0.2681715212,0.0924369748,0.1939645379,,16,,,,1,,3,3,4,1,101.648605347,-52.3348388672,-105.446098328,0,1,0,,,1,0,0,33,0,[  -2.99999976   -0.           -0.          101.64860535],[ -0.           3.          -0.         -52.33483887],[   0.            0.            4.         -105.44609833],0,3
1032,0.0013711667,0.00091,0.001243518,0.00086,0.1083333333,0.0124326629,51313,0.0098638167,0.009460745,0.0013797171,0.002009185,0,0.045634325,0.0397175985,0.0266349852,0.0306505273,0.0333333333,rest_1,session_1,UCLA_2,1.0413677699,1.0015287799,0.1761002804,0,0.2563443461,,16,,,,1,,3,3,4,1,99.0624160767,-68.1840209961,-64.19190979,0,1,0,,,1,0,0,33,0,[ -3.00000024  -0.          -0.          99.06241608],[ -0.           3.00000024  -0.         -68.184021  ],[  0.           0.           4.         -64.19190979],0,3
1033,0.0055414167,0.00073,0.0182893953,0.0014825,0.1666666667,0.0504658478,51314,0.0104067683,0.01014285,0.0019837333,0.0017010725,0.025,0.1301082314,0.0395349344,0.3502090013,0.0377073553,0.1333333333,rest_1,session_1,UCLA_2,0.9225311043,0.6799594237,0.8233888441,0.0840336134,0.2396014838,,16,,,,1,,3,3,4,1,104.480560303,-76.1196899414,-81.4355163574,0,1,0,,,1,0,0,33,0,[  -3.          -0.          -0.         104.4805603],[ -0.           3.          -0.         -76.11968994],[  0.           0.           3.99999976 -81.43551636],0,3
1034,0.0011275,0.00079,0.001025951,0.0006225,0.1166666667,0.0482186406,51315,0.0079813297,0.00793749,0.0002659275,0.00038047,0,0.050257584,0.0405940716,0.0412548717,0.0342487566,0.075,rest_1,session_1,UCLA_2,1.2274847001,1.187867262,0.1363035848,0.0924369748,0.1261360797,,16,,,,1,,3,3,4,1,86.7336807251,-64.9325180054,-73.9492721558,0,1,0,,,1,0,0,33,0,[ -3.          -0.          -0.          86.73368073],[ -0.           2.99999976  -0.         -64.93251801],[  0.           0.           3.99999976 -73.94927216],0,3
1035,0.0052083333,0.0008,0.0243358969,0.0013025,0.125,0.1289838864,51316,0.013869805,0.01346385,0.0016608955,0.00080265,0.0583333333,0.0715649974,0.0417237173,0.1187523159,0.047667172,0.075,rest_1,session_1,UCLA_2,1.2868043732,1.1722112717,0.576807615,0.1512605042,0.0924590696,,16,,,,1,,3,3,4,1,98.5665893555,-87.5835876465,-61.5479278564,0,1,0,,,1,0,0,33,0,[ -3.          -0.          -0.          98.56658936],[ -0.           2.99999976  -0.         -87.58358765],[  0.           0.           3.99999976 -61.54792786],0,3
1036,0.0059250833,0.00099,0.0089866445,0.006305,0.1583333333,0.0366956785,51317,0.0117071708,0.010963,0.0015119583,0.001994325,0.0083333333,0.0797757995,0.0657023612,0.0664759859,0.0431637877,0.0583333333,rest_1,session_1,UCLA_2,1.2551251638,1.2011227981,0.2654790909,0.0924369748,0.1650951349,,16,,,,1,,3,3,4,1,101.042167664,-82.7518539429,-69.6834030151,0,1,0,,,1,0,0,33,0,[  -2.99999976   -0.           -0.          101.04216766],[ -0.           3.00000024  -0.         -82.75185394],[  0.           0.           4.         -69.68340302],0,3
1037,0.00186725,0.001825,0.0003230582,0.0003,0.0416666667,0.0150260176,51318,0.0499149492,0.0498992,0.0004133991,0.00051945,0.0333333333,0.0470800968,0.0383631666,0.028824675,0.035591064,0.025,rest_1,session_1,MaxMun_a,1.0414809393,1.0431778472,0.0651795906,0.0084033613,0.0778535557,,16,,,,1,,3,3,4.4,1,100.745788574,-103.479263306,-25.0139350891,0,1,0,,,1,0,0,27,0,[  -3.           -0.           -0.          100.74578857],[  -0.            3.00000024   -0.         -103.47926331],[  0.           0.           4.39999962 -25.01393509],0,3
1038,0.002082,0.00128,0.0029390269,0.0004025,0.1166666667,0.0231180057,51319,0.0403192325,0.03973845,0.0015853735,0.001824075,0.05,0.025036477,0.0209623548,0.0158004477,0.0162239453,0.075,rest_1,session_1,MaxMun_a,0.9813408455,0.9650465644,0.0797439757,0.0420168067,0.077757446,,16,,,,1,,3,3,4.4,1,96,-104.774963379,-3.7831535339,0,1,0,,,1,0,0,27,0,[ -3.  -0.  -0.  96.],[  -0.            2.99999976   -0.         -104.77496338],[ 0.          0.          4.39999962 -3.78315353],0,3
1039,0.00245475,0.00177,0.0018593897,0.0003925,0.1583333333,0.005056084,51320,0.0566215308,0.0563607,0.0029989692,0.003320875,0.0666666667,0.2340477176,0.2420860122,0.1172024036,0.1840931193,0,rest_1,session_1,MaxMun_a,0.9658032512,0.9610237721,0.1343968848,0.0084033613,0.1999814322,,16,,,,1,,3,3,4.4,1,98.0338745117,-97.4563293457,-55.2900352478,0,1,0,,,1,0,0,27,0,[ -3.          -0.          -0.          98.03387451],[ -0.           3.          -0.         -97.45632935],[  0.           0.           4.4000001  -55.29003525],0,3
1040,0.00246,0.001915,0.0012884293,0.001155,0.1166666667,0.0093594826,51321,0.0593141375,0.05841045,0.0025433663,0.00353525,0,0.0514756805,0.0399169332,0.0534045637,0.0286272977,0.075,rest_1,session_1,MaxMun_a,1.0227179353,1.0055350409,0.1244926961,0.0756302521,0.0801399864,,16,,,,1,,3,3,4.4,1,97.3559570312,-104.409835815,-27.8093338013,0,1,0,,,1,0,0,27,0,[ -3.          -0.          -0.          97.35595703],[  -0.            3.           -0.         -104.40983582],[  0.          0.          4.4000001 -27.8093338],0,3
1041,0.0025975833,0.001615,0.0019899619,0.0016025,0.15,0.0079076032,51322,0.048981845,0.0487689,0.0027860008,0.00446025,0,0.0805930987,0.0745777556,0.0421921762,0.0549703981,0.0333333333,rest_1,session_1,MaxMun_b,1.0654911439,1.0527253999,0.091724085,0.0420168067,0.1051434868,,16,,,,1,,3,3,4.4,1,96,-104.864303589,-31.5179157257,0,1,0,,,1,0,0,34,0,[ -3.  -0.  -0.  96.],[  -0.            3.00000024   -0.         -104.86430359],[  0.           0.           4.4000001  -31.51791573],0,3
1042,0.0022030833,0.00219,0.0002690842,0.00025,0.0416666667,0.0307371203,51323,0.0409449275,0.04083765,0.000451634,0.00048455,0.0333333333,0.0230366472,0.0194683985,0.0133275288,0.0122376841,0.075,rest_1,session_1,MaxMun_b,1.0338708768,1.0330819989,0.0209791879,0.0084033613,0.0288086946,,16,,,,1,,3,3,4.4,1,98.6987915039,-100.922187805,-32.3297042847,0,1,0,,,1,0,0,27,0,[ -3.         -0.         -0.         98.6987915],[  -0.            3.           -0.         -100.92218781],[  0.           0.           4.4000001  -32.32970428],0,3
1043,0.00297525,0.002165,0.0034354801,0.00075,0.1,0.0091934656,51324,0.0551582425,0.05471545,0.0016248144,0.00256855,0.0083333333,0.0736510887,0.055754461,0.0673949699,0.0408948584,0.0833333333,rest_1,session_1,MaxMun_b,0.9824888357,0.9328776504,0.1863882835,0.1008403361,0.1112150376,,16,,,,1,,3,3,4.4,1,98.7118530273,-90.6048049927,-67.0961227417,0,1,0,,,1,0,0,27,0,[ -3.          -0.          -0.          98.71185303],[ -0.           3.          -0.         -90.60480499],[  0.           0.           4.39999962 -67.09612274],0,3
1044,0.00171075,0.00162,0.0004663603,0.0003525,0.05,0.0129129526,51325,0.0693065725,0.0693662,0.0019986075,0.003270525,0,0.0498202069,0.0438110764,0.0283635174,0.0367553066,0.025,rest_1,session_1,MaxMun_b,0.9987064373,0.9941520506,0.0596827835,0.0336134454,0.062899473,,16,,,,1,,3,3,4.4,1,96,-110.842315674,-6.6663308144,0,1,0,,,1,0,0,27,0,[ -3.  -0.  -0.  96.],[  -0.            2.99999976   -0.         -110.84231567],[ 0.          0.          4.39999962 -6.66633081],0,3
1045,0.00219775,0.00196,0.0007103221,0.0004825,0.1,0.02877613,51326,0.0457759783,0.0455612,0.0009142388,0.00134285,0,0.1086873919,0.1038360084,0.0521526278,0.063726929,0.0416666667,rest_1,session_1,MaxMun_b,1.0608239906,1.0554575884,0.0733918039,0.0168067227,0.0891173155,,16,,,,1,,3,3,4.4,1,100.067810059,-102.406097412,-31.7835292816,0,1,0,,,1,0,0,27,0,[  -3.           -0.           -0.          100.06781006],[  -0.            2.99999976   -0.         -102.40609741],[  0.           0.           4.39999962 -31.78352928],0,3
1046,0.0041558333,0.00203,0.0051728414,0.0024025,0.1166666667,0.0184299617,51327,0.0601376317,0.06025135,0.0059563234,0.009986025,0,0.0631569559,0.0500119102,0.0456390327,0.0351525331,0.0833333333,rest_1,session_1,MaxMun_b,0.8697328559,0.8532198135,0.0566867547,0.0420168067,0.0601999159,,16,,,,1,,3,3,4.4,1,98.0338745117,-87.3085784912,-38.2340354919,0,1,0,,,1,0,0,27,0,[ -3.          -0.          -0.          98.03387451],[ -0.           3.          -0.         -87.30857849],[  0.           0.           4.4000001  -38.23403549],0,3
1047,0.0021466667,0.00092,0.0034893255,0.0015775,0.075,0.1586830526,51328,0.0338030667,0.03340025,0.0014079656,0.00126,0.1,0.0558277434,0.0382239067,0.0548115862,0.037608023,0.1166666667,rest_1,session_1,MaxMun_c,1.0691399514,1.0194212974,0.2315114901,0.0840336134,0.1386176242,,16,,,,1,,3,3,3.3,1,95.3220214844,-102.418884277,-28.4420108795,0,1,0,,,1,0,0,39,0,[ -3.          -0.          -0.          95.32202148],[  -0.            3.           -0.         -102.41888428],[  0.           0.           3.29999995 -28.44201088],0,3
1048,0.00169725,0.001085,0.0023852863,0.000755,0.095,0.1228609962,51329,0.0423900875,0.0420557,0.0019120222,0.002249925,0.045,0.1525583537,0.1272890395,0.1015845422,0.1224064728,0.035,rest_1,session_1,MaxMun_d,1.0459899165,0.9840875925,0.2219344885,0.0904522613,0.1469643575,,16,,,,1,,3,3,3.3,1,102.708068848,-102.642089844,-39.6922988892,0,1,0,,,1,0,0,39,0,[  -3.           -0.           -0.          102.70806885],[  -0.            3.           -0.         -102.64208984],[  0.           0.           3.29999995 -39.69229889],0,3
1049,0.00264055,0.00164,0.0027657498,0.0010525,0.145,0.016609303,51330,0.0721173015,0.0709611,0.0034609528,0.0042461,0.02,0.1420564669,0.1064113325,0.1220336373,0.1122111991,0.06,rest_1,session_1,MaxMun_d,1.0012918734,0.9131066528,0.1947249064,0.0552763819,0.2032888025,,16,,,,1,,3,3,3.3,1,95.3220214844,-104.89831543,-26.737405777,0,1,0,,,1,0,0,39,0,[ -3.          -0.          -0.          95.32202148],[  -0.            3.           -0.         -104.89831543],[  0.           0.           3.29999995 -26.73740578],0,3
1050,0.00469665,0.001625,0.0119624556,0.00141,0.165,0.0149103453,51331,0.080574741,0.0787509,0.0057302598,0.0023946,0.105,0.1091289496,0.0585070667,0.224818781,0.0612045361,0.08,rest_1,session_1,MaxMun_d,0.9443606941,0.8245083918,0.5329737294,0.0954773869,0.1034212601,,16,,,,1,,3,3,3.3,1,95.3220214844,-100.094421387,-8.2967309952,0,1,0,,,1,0,0,39,0,[ -3.          -0.          -0.          95.32202148],[  -0.            3.           -0.         -100.09442139],[ 0.          0.          3.29999995 -8.296731  ],0,3
1051,0.0043459167,0.002395,0.0072046321,0.000435,0.2,0.050944713,51332,0.0649842767,0.0632847,0.0039232654,0.0017509,0.2,0.0597185455,0.0350943078,0.0869808834,0.0262634669,0.1416666667,rest_1,session_1,MaxMun_c,1.009683194,0.9620827651,0.1610791396,0.1344537815,0.0367400797,,16,,,,1,,3,3,3.3,1,98.833984375,-98.7680053711,-7.1499261856,0,1,0,,,1,0,0,39,0,[ -3.          -0.          -0.          98.83398438],[ -0.           3.          -0.         -98.76800537],[ 0.          0.          3.29999995 -7.14992619],0,3
1052,0.0028028333,0.00256,0.0012146228,0.0008525,0.075,0.053925505,51333,0.0777285267,0.0775191,0.0014398747,0.001454275,0.0416666667,0.0903509542,0.0760896328,0.0564722158,0.0649559545,0.05,rest_1,session_1,MaxMun_c,1.0238345646,0.9995764045,0.1032037358,0.0420168067,0.1039618887,,16,,,,1,,3,3,3.3,1,98.833984375,-107.291015625,-35.8182067871,0,1,0,,,1,0,0,39,0,[ -3.          -0.          -0.          98.83398438],[  -0.            3.           -0.         -107.29101562],[  0.           0.           3.29999995 -35.81820679],0,3
1053,0.0035500833,0.00223,0.0046780189,0.0006425,0.175,0.0516945553,51334,0.07252113,0.072229,0.0015865364,0.0011978,0.0666666667,0.0983268945,0.0597450934,0.1065825132,0.0983793041,0.0416666667,rest_1,session_1,MaxMun_c,1.0523239881,0.9785507851,0.2317956013,0.0924369748,0.1360709951,,16,,,,1,,3,3,3.3,1,98.833984375,-104.966552734,-42.7915725708,0,1,0,,,1,0,0,39,0,[ -3.          -0.          -0.          98.83398438],[  -0.            3.           -0.         -104.96655273],[  0.           0.           3.29999995 -42.79157257],0,3
1054,0.00283375,0.002615,0.0006837179,0.0005925,0.0666666667,0.0559940264,51335,0.0914655558,0.09091845,0.0021420059,0.0019119,0.125,0.0432598658,0.0314639004,0.0373640509,0.0292961218,0.1,rest_1,session_1,MaxMun_c,1.0339212122,1.0311530266,0.0585895031,0.0420168067,0.0603100805,,16,,,,1,,3,3,3.3,1,98.833984375,-105.741394043,-59.0627593994,0,1,0,,,1,0,0,39,0,[ -3.          -0.          -0.          98.83398438],[  -0.            3.           -0.         -105.74139404],[  0.           0.           3.29999995 -59.0627594 ],0,3
1055,0.0033578333,0.002845,0.0029087899,0.001245,0.0666666667,0.0338940499,51336,0.0923207042,0.09205655,0.0025149358,0.003606825,0,0.1570964707,0.1141873419,0.136089504,0.0944278557,0.0833333333,rest_1,session_1,MaxMun_c,0.989058524,0.882742067,0.2901458904,0.1344537815,0.1451080157,,16,,,,1,,3,3,3.3,1,98.833984375,-104.191711426,-60.6123962402,0,1,0,,,1,0,0,39,0,[ -3.          -0.          -0.          98.83398438],[  -0.            3.           -0.         -104.19171143],[  0.           0.           3.29999995 -60.61239624],0,3
1056,0.00269575,0.002095,0.0024814857,0.000415,0.1083333333,0.1259309248,51338,0.0759421042,0.07541325,0.0016431983,0.001865825,0.075,0.0513022404,0.0406201985,0.0438019956,0.0274068283,0.0666666667,rest_1,session_1,MaxMun_c,1.0820078423,1.0706901934,0.1156528709,0.0336134454,0.0984565044,,16,,,,1,,3,3,3.3,1,95.3220214844,-110.941894531,-53.2361984253,0,1,0,,,1,0,0,39,0,[ -3.          -0.          -0.          95.32202148],[  -0.            3.           -0.         -110.94189453],[  0.           0.           3.29999995 -53.23619843],0,3
1057,0.001514,0.00095,0.001464961,0.0008575,0.1,0.1146686919,51339,0.0461017733,0.0455065,0.0018701736,0.00103795,0.15,0.0692997909,0.0523526872,0.0650457483,0.0511631098,0.0666666667,rest_1,session_1,MaxMun_c,1.0497774234,1.0132071244,0.1433400874,0.0924369748,0.1006749622,,16,,,,1,,3,3,3.3,1,99.9709472656,-101.644042969,-36.1901855469,0,1,0,,,1,0,0,39,0,[ -3.          -0.          -0.          99.97094727],[  -0.            3.           -0.         -101.64404297],[  0.           0.           3.29999995 -36.19018555],0,3
